"Data Source","World Development Indicators",

"Last Updated Date","2024-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Cabo Verde","CPV","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","4.43249988555908","5.39694023132324","5.82358980178833","7.25943994522095","6.04987001419067","7.17449998855591","8.57390975952148","","13.8229503631592","","12.1879901885986","","","","19.579080581665","","","","","","","","","50.8335304260254","52.1944618225098","53.8057289123535","71.4150314331055","67.8504409790039","71.6855697631836","70.7818298339844","69.4743728637695","77.1591491699219","75.544319152832","73.549560546875","70.4046020507812","70.9821395874023","75.8877105712891","79.3172302246094","66.5234832763672","68.541877746582","68.4672088623047","90.4287719726562","","",
"Costa Rica","CRI","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","19.4648094177246","21.5193500518799","26.5405197143555","","","","","","","","31.354549407959","32.5299301147461","31.3419799804688","28.5783596038818","26.6625003814697","27.6989994049072","27.4164695739746","26.14866065979","27.1109104156494","26.0802307128906","28.1751708984375","29.4164199829102","31.7672595977783","30.1308307647705","31.618579864502","31.8761100769043","31.5808906555176","","","38.1604499816895","40.8879203796387","42.5643882751465","45.3189315795898","","51.0752182006836","56.512809753418","56.547721862793","55.8235511779785","57.7040786743164","53.8189506530762","52.9213104248047","53.1977691650391","58.6310615539551","54.9921989440918","55.0621795654297","55.3024482727051","54.039680480957","59.7531814575195","66.9166107177734","71.6436614990234","67.0781173706055","70.7503128051758","66.807502746582","",
"Caribbean small states","CSS","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","62.419620513916","62.242488861084","61.7590713500977","62.6978492736816","63.0755004882812","64.0900802612305","64.3540878295898","66.4811630249023","70.3752517700195","71.7541885375977","73.8249969482422","75.0650863647461","75.2962493896484","73.6010894775391","74.1676635742188","76.5554504394531","76.6982269287109","78.5156784057617","79.7940979003906","80.7843475341797","81.7370529174805","83.6288223266602","81.0847702026367","79.423713684082","79.1926116943359","78.8764266967773","78.0855407714844","77.989860534668","78.0174026489258","78.0458602905273","79.271240234375","76.9370269775391","77.9487380981445","80.4855194091797","82.7807464599609","81.6021728515625","82.8470001220703","84.3700714111328","84.6335830688477","86.8963394165039","86.0729064941406","86.3212966918945","85.4530181884766","84.2091369628906","82.8557586669922","86.3527603149414","84.7065582275391","83.0882263183594","80.362190246582","80.3762435913086","79.6413421630859","80.3100509643555","","",
"Cuba","CUB","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","9.49444007873535","8.90999031066895","10.5006198883057","12.1640100479126","16.0828399658203","19.8898601531982","24.5103206634521","49.8913192749023","63.921630859375","77.2156600952148","77.3787536621094","82.367317199707","77.3394927978516","76.6263580322266","74.6725616455078","81.4147872924805","76.525520324707","79.9939498901367","84.1663131713867","85.5855712890625","89.223503112793","82.845458984375","78.9089736938477","79.2537078857422","76.0321884155273","75.683723449707","80.2661819458008","","81.4551162719727","93.5095901489258","84.8513107299805","90.596321105957","92.8381118774414","91.7412185668945","96.6388473510742","93.7919235229492","92.7613372802734","94.6473922729492","94.9707794189453","94.6430587768555","87.2601089477539","92.8323669433594","91.5236434936523","91.2008819580078","87.3251876831055","86.2761306762695","89.8325271606445","91.1741104125977","91.0324096679688","91.1084213256836","88.1435317993164","87.7391204833984","",
"Curacao","CUW","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.6823272705078","88.8650970458984","","95.2015380859375","97.8102188110352","90.8928604125977","94.9389190673828","99.1087265014648","","","98.993293762207","93.3224792480469","93.9490432739258","","","","","103.056030273438","113.23282623291","114.765098571777","105.483871459961","103.610679626465","",
"Cyprus","CYP","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.2685775756836","91.5246810913086","100.853019714355","94.8547592163086","96.5605621337891","96.7108764648438","96.1195068359375","82.9766235351562","94.5666122436523","95.2632904052734","94.7114486694336","92.8713912963867","95.6126937866211","96.5971984863281","100.851570129395","97.6132125854492","98.3483505249023","98.9419174194336","95.822509765625","98.0986099243164","81.8366394042969","104.001312255859","","",
"Czechia","CZE","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116.819442749023","106.897811889648","103.956802368164","","","","","","93.7666091918945","91.393928527832","93.398551940918","90.1884002685547","97.1441879272461","97.1160507202148","96.3125","102.691291809082","97.0124282836914","97.490119934082","93.5397872924805","93.1715469360352","94.3658676147461","95.997802734375","95.3110733032227","94.3813781738281","94.9567565917969","93.0293273925781","93.3630981445312","94.095588684082","","",
"Germany","DEU","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.7363662719727","73.2706985473633","72.7129592895508","72.5480194091797","74.3582992553711","","","","","","","","","","","","","","","","","","","","","","","","62.873649597168","","",
"Djibouti","DJI","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","4.03225994110107","4.25367021560669","4.56372976303101","3.18553996086121","","","","","","","","","","8.10231971740723","8.96269035339355","8.63611030578613","9.01074028015137","","","8.17010974884033","7.87737989425659","","","10.2880697250366","10.843939781189","","12.9866895675659","13.9185800552368","","17.9676399230957","","","20.5829696655273","21.6443290710449","21.7468700408936","21.3284206390381","29.5681591033936","","45.2744407653809","43.2368583679199","38.0608711242676","36.0950393676758","37.0282402038574","35.016429901123","37.4152603149414","38.6923217773438","39.3049507141113","38.9931297302246","43.0558586120605","41.3243713378906","",
"Dominica","DMA","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.1190490722656","","","","","","","","","","","","","","","106.939086914062","107.841613769531","103.629341125488","99.0950164794922","96.6592407226562","96.7838363647461","100.611152648926","95.3600006103516","98.4020233154297","99.4778137207031","85.86572265625","95.4345932006836","87.2253875732422","","","","","","","","",
"Denmark","DNK","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.1566009521484","98.3562316894531","95.8233413696289","97.3281707763672","97.92236328125","99.5459289550781","99.2519073486328","100.243690490723","99.4763336181641","100.470733642578","99.8799133300781","101.583419799805","101.94930267334","100.375679016113","100.159400939941","",
"Dominican Republic","DOM","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.2406387329102","","","","","57.3742599487305","60.1324195861816","","63.6501617431641","","71.8273010253906","74.6146011352539","","80.5143737792969","85.7805480957031","82.2135314941406","83.5887069702148","76.3691177368164","75.6208114624023","77.7585296630859","77.5760269165039","78.1970977783203","85.1598663330078","85.5375900268555","89.9546813964844","84.1300506591797","85.710090637207","69.7390289306641","78.0823516845703","",
"Algeria","DZA","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","9.67518043518066","9.35708999633789","11.1718397140503","13.7800998687744","17.4203796386719","18.2481307983398","21.4132404327393","25.3046607971191","29.7382297515869","31.4366798400879","","34.9755706787109","","41.387451171875","43.7743186950684","","","","61.9400100708008","58.7560005187988","57.8833694458008","60.4995613098145","59.6563301086426","59.2464714050293","58.2546195983887","57.2959899902344","51.910228729248","","54.8067512512207","51.6273612976074","55.0627098083496","61.682430267334","63.1408004760742","64.619758605957","75.9314498901367","69.5372009277344","63.5637283325195","58.3144187927246","64.7130432128906","60.1535415649414","72.1475830078125","115.658630371094","89.6741409301758","81.3653717041016","76.3357391357422","77.5486907958984","","78.4606628417969","77.2314834594727","","84.5233993530273","76.0696792602539","83.9550476074219",
"East Asia & Pacific (excluding high income)","EAP","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.4743194580078","54.5452194213867","55.6254005432129","58.9939918518066","60.4507217407227","58.621021270752","59.2204284667969","59.8873901367188","61.9842491149902","65.0043487548828","68.2288589477539","71.6687698364258","74.9247207641602","78.6281509399414","82.212646484375","85.9404678344727","88.4316024780273","89.9883117675781","92.320182800293","92.359260559082","92.8368606567383","93.1393432617188","95.4815063476562","94.222282409668","91.6803970336914","88.2535934448242","87.5153198242188","90.6029891967773","89.3093566894531","88.5476303100586","91.0667724609375","93.327278137207","94.351936340332","94.4226837158203","",
"Early-demographic dividend","EAR","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","41.9161911010742","42.7057991027832","43.315071105957","43.9406890869141","45.1071891784668","45.7721786499023","46.2433586120605","46.7252998352051","47.4511985778809","48.1407699584961","48.8979911804199","49.6131782531738","50.5804786682129","51.446891784668","52.3579216003418","53.4104690551758","54.4687004089355","55.6896018981934","56.9715309143066","58.7182388305664","59.8002281188965","60.5691795349121","61.5697288513184","63.2888107299805","65.0368881225586","67.1390380859375","68.7668228149414","70.3690185546875","71.7294235229492","72.770149230957","75.1989898681641","75.8517990112305","76.595573425293","76.3389892578125","76.8204116821289","77.0409317016602","78.7459106445312","79.1530380249023","78.9132919311523","",
"East Asia & Pacific","EAS","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.4220390319824","58.6661987304688","59.489128112793","62.5647392272949","63.8641090393066","62.083179473877","62.4847793579102","62.896411895752","64.6367111206055","67.5565338134766","70.3402633666992","73.5821075439453","76.4961929321289","79.9051284790039","83.3115921020508","86.740119934082","89.0054931640625","90.6029891967773","92.8325881958008","92.8758926391602","93.3399887084961","93.6501770019531","95.8377685546875","94.7097320556641","92.37548828125","89.0800704956055","88.4512710571289","91.274169921875","89.9229736328125","89.3316879272461","91.776741027832","93.7347106933594","94.678352355957","94.662712097168","",
